FE;EBITA;OCF;MC;FS
0.055;8.962;5.919;0.441790312;0
0.029;0.511;4.562;0.72479564;0
0.285;-0.398;-2.664;-0.252182775;0
0.442;-1.393;-0.3;-0.300699301;0
0.03;-1.323;0.704;-0.31;0
0.032;-1.278;-1.728;-0.420289855;0
0.003;-1.641;1.401;0.44;0
0;0;-0.324;1.138888889;0
0;-1.788;2.8;0.224895132;0
0;-2.197;-2.276;0.05117536;0
0.23;1.293;-0.026;6.245575221;0
0.067;2.017;1.177;1.72610687;0
0.1;2.384;1.551;-0.205801971;0
0.929;5.309;1.645;3.014780131;0
1.793;7.268;5.66;0.21757672;0
0.769;14.074;5.922;0.600395257;0
0.799;13.952;9.479;-0.259222787;0
11.29;0.279;0.923;-0.323806714;0
0;0.229;2.119;1;0
0;0.016;1.85;-0.428571429;0
0;-0.151;0.185;0;0
0;-0.541;0.124;-0.375;0
0;-0.016;-0.75;0.2;0
0;0.033;0.972;-0.374666667;0
0;-0.03;0.339;-0.317697228;0
0;-0.464;-0.326;-0.25;0
0;-0.498;-0.276;0.433333333;0
0;-0.484;-0.516;-0.505813953;0
0;-0.946;-0.423;-0.352941176;0
0;-0.823;-0.284;0;0
0;-0.519;-0.417;0.454545455;0
0;0.663;0.182;11.09806586;0
0;-0.261;0.258;-0.5;0
0.274;-0.284;0.092;0;0
2.828;-0.226;0.649;-0.833333333;0
1.538;-0.392;0.203;1.4;0
1.59;-0.7;0.081;0.629035614;0
1.668;-0.425;0.391;-0.39055918;0
1.666;-0.221;-0.05;-0.2;0
4.272;-0.331;-1.137;0.625;0
0;3.843;0.906;0.521271482;0
0;7.089;1.744;1.190447857;0
0;8.58;2.133;-0.189324071;0
0;1.785;0.561;-0.295960835;0
0;-1.554;-1.331;-0.704238597;0
0;-1.337;1.758;-0.220435477;0
0;-2.187;-0.308;-0.427603388;0
0;1.019;-0.147;2.352332869;0
0;1.254;1.577;-0.401976102;0
0;1.417;1.719;0.803572846;0
0;1.703;-2.128;0.031646197;0
0.007;-0.663;1.117;-0.25499656;0
0.004;-2.093;-0.287;-0.45336412;0
0;-2.754;-4.257;-0.746666667;0
1.721;1.541;2.774;0.18806031;0
2.945;0.078;-0.264;-0.615389013;0
15.507;3.885;0.097;-0.267810977;0
15.042;4.735;-0.93;0.1540673;0
14.673;5.422;0.894;-0.045976627;0
11.013;6.283;2.552;1.495925556;0
7.029;9.087;7.675;0.285055292;0
12.613;11.51;2.342;0.054845266;0
0.371;12.83;0.922;-0.288540728;0
28.801;13.779;1.991;0.228288586;0
22.049;12;4.452;0.055398978;0
14.854;11.545;4.918;0.314705036;0
21.534;16.999;-2.211;-0.149935088;0
21.745;15.004;9.939;0.068049609;0
4.626;1.15;3.377;0.064839078;0
0.418;7.179;10.852;1.471731449;0
0.406;13.847;17.67;0.729684468;0
0;40.596;29.852;0.813324045;0
0;61.139;43.944;1.050859174;0
0;130.683;70.654;0.968576519;0
0;133.521;107.026;0.030252808;0
135.332;197.195;115.04;0.379050453;0
170.553;180.172;99.936;-0.695711622;0
114.198;47.451;114.712;-0.676108102;0
70.919;32.879;67.034;3.567390057;0
52.712;-1.272;-0.705;-0.747695939;0
14.123;0.624;67.452;2.053733692;0
11.835;49.369;-13.253;0.866223483;0
1.265;76.169;53.844;0.210998879;0
2.168;77.4;61.075;-0.309115313;0
25.884;54.386;81.251;0.018205464;0
12.229;9.979;-15.897;-0.940218445;0
131.26;483.871;257.775;0.19740099;0
176.31;509.826;200.795;0.16269436;0
399.106;724.697;533.351;0.096783622;0
227.827;1900.927;1462.72;0.179830091;0
207.81;884.863;438.371;0.02866386;0
214.8;708.1;485.5;0.054002597;0
317.8;820.7;566;-0.11126426;0
199;895;634;0.541368428;0
1.221;-2.017;6.129;-0.033333333;0
1.206;6.064;4.494;0.137931034;0
20.026;1.274;-0.575;-0.242424242;0
13.462;-13.421;7.38;-0.88;0
7.55;0.994;3.142;0.04;0
6.773;0.99;1.084;-0.438461538;0
1.068;2.486;1.621;1.602739726;0
1.093;2.773;1.514;0.042105263;0
1.493;1.786;-0.746;-0.262626263;0
1.072;0.74;-3.109;0.00456621;0
0.738;1.778;1.237;-0.409090909;0
10.12;1.976;-0.495;4.384615385;0
0.11;1.529;-0.605;-0.114285714;0
0.109;1.05;4.169;-0.39516129;0
0.114;1.029;-1.715;0.133333333;0
0;10.504;9.236;4.390775506;1
0;5.372;7.87;-0.581492248;0
0;2.938;2.907;0.335803041;0
5.027;0.092;1.661;-0.406517217;0
3.803;-8.406;-0.787;-0.76;0
0.6;-3.186;1.875;15.4855919;0
0.918;-2.305;-2.283;3.028542577;0
5.213;-2.6;2.785;-0.192731611;0
0;0.031;0.115;-0.334519573;0
0;-0.095;0.081;1.4454819;0
0;-0.368;0.09;0.762485482;0
0;-0.645;0.128;0.621898771;0
0;-2.226;-1.99;1.566228762;0
0;-1.654;-0.984;2.027679912;0
0;-3.017;-1.803;-0.838530167;0
0;-2.392;0.148;-0.615484267;0
0.9;-3.693;-10.469;5.70936184;0
34.902;-4.33;1.672;-0.583448276;0
6;21.217;8.509;0.771537088;0
12;32.091;24.871;0.01;0
19.778;46.76;45.091;0.732673267;0
24.679;105.857;47.428;1.902857143;0
4.82;108.961;90.83;1.30212219;0
4.828;142.52;101.783;0.385742624;0
5.005;141.354;90.236;-0.363739788;0
5.002;98.048;70.7;-0.444794226;0
57.691;-69.851;-55.434;-0.56712238;0
0.016;31.573;131.399;0.764359917;0
0.016;46.115;83.484;-0.183768938;0
0.016;49.629;63.371;-0.115173092;0
1.92;89.608;57.894;0.895714717;0
4.954;126.403;93.269;0.037136445;0
63.675;105.478;142.865;-0.073580734;0
12.595;158.868;206.084;-0.424484042;0
17.278;157.745;90.286;0.761832363;0
16.419;187.882;167.122;0.487961285;0
64.765;238.839;164.812;0.486974652;0
10.887;260.908;186.954;0.095879096;0
8.827;123.079;159.845;-0.541838721;0
6.746;37.818;49.566;-0.83269344;0
6.265;32.886;114.211;4.410644364;0
11.449;33.12;5.298;-0.465155663;0
4.682;81.416;93.201;0.609014256;0
14.5;139.099;-48.302;-0.162855903;0
0;160.648;-48.749;1.030015145;0
67.048;481.056;-68.107;0.466269669;0
0;404.585;-44.26;0.18525804;0
0;394.641;-106.408;-0.403802839;0
0;438.588;17.085;-0.047056084;0
0;443.039;1.232;0.095085797;0
1.366;3.577;1.114;-1;0
0;2.828;1.404;0.940896188;0
0;2.617;-1.628;0.060259424;0
0;2.069;2.133;0.740138466;0
0;2.966;1.623;-0.135093078;0
0;3.542;-1.027;0.667666827;0
0;4.344;2.189;-0.382568942;0
0;5.604;4.668;0.463725844;0
0;7.518;1.342;2.332111193;0
2.75;16.74;11.302;0.165154417;0
3;17.117;11.828;-0.100853682;0
3.181;23.274;19.544;1.076652685;0
15.75;30.756;24.773;0.049507337;0
4.748;25.803;22.061;-0.157190816;0
6.717;27.159;5.967;0.053839361;0
8.032;30.784;18.557;-0.345467777;0
10.053;39.165;30.992;0.686831922;0
10.014;44.103;29.033;0.039522588;0
0;44.666;28.198;0.607783093;0
10;65.592;50.58;0.643873662;0
10;78.655;51.494;0.542359467;0
0;90.936;64.272;0.272712084;0
0;107.584;59.07;0.643141372;0
0;125.548;80.268;0.222983945;0
0;151.53;108.193;0.108847793;0
4.828;16.788;4.642;1.136312731;0
6.058;14.775;7.601;-0.615328566;0
3.801;20.227;16.405;-0.3125;0
2.784;18.842;0.713;-0.159090909;0
5.616;20.127;2.858;1.372350417;0
11.537;29.882;10.116;0.702689747;0
18.47;52.996;20.79;2.004393305;0
15.905;84.011;26.922;-0.541969937;0
1.529;64.254;26.507;-0.769572754;0
0.151;41.579;23.73;2.074270138;0
7.702;55.217;34.726;2.008106451;0
7.75;59.771;31.451;-0.231598687;0
0;69.55;44.71;1.345999055;0
37;79.019;55.016;-0.132301395;0
5.824;67.385;54.422;0.453538321;0
10.584;129.798;86.734;0.490579042;0
4.184;148.026;92.158;0.017299086;0
3.461;161.762;110.05;-0.095702017;0
0.077;0.89;1.355;-0.178693182;0
0.076;1.689;1.929;0.692343826;0
0.075;2.31;2.5;1.245754069;0
0.083;2.718;1.208;0.378989579;0
0.092;2.554;2.158;0.355193618;0
0.042;0.564;-0.963;-0.498415185;0
0.012;0.2;-2.794;-0.400150496;0
0.039;-1.571;-1.717;-0.045389554;0
0;0.106;0.543;0.552758192;0
0.595;3.885;-2.457;-0.302551045;0
2.333;1.083;3.83;0.008881195;0
13.944;2.326;2.536;0.157422735;0
1.365;2.007;2.439;-0.066665326;0
0.299;2.647;2.851;-0.104507952;0
0.298;-4.536;-1.836;-0.484867688;0
0.235;1.189;-1.783;-0.391030832;0
1.292;8.922;1.532;1.147510205;0
4.097;4.888;-6.317;-0.331729995;0
6.706;19.751;-7.612;0.801571709;0
4.002;31.233;-14.753;1.632775478;0
8.161;48.391;-17.476;0.609362854;0
6.957;53.83;-60.642;-0.321325131;0
10.453;55.739;29.157;-0.36415083;0
47.68;55.998;87.536;-0.16695883;0
38.07;104.041;3.172;-0.267009982;0
31.423;95.911;102.736;0.893359114;0
20.512;81.738;110.152;-0.207554795;0
79.437;91.418;101.79;0.949461923;0
24.94;82.193;23.748;0.035647107;0
1.776;78.393;46.23;0.398202597;0
6.81;64.716;22.386;-0.168267373;0
3.756;92.236;66.971;0.303230374;0
11.582;89.157;77.206;-0.631619473;0
25.772;79.681;114.826;0.563007973;0
22.225;84.871;10.904;0.373945083;0
21.778;54.846;10.385;-0.462317238;0
4.367;39.895;62.213;-0.005535433;0
0.435;60.333;21.07;0.494373125;0
0.236;73.365;65.542;-0.121902732;0
21.17;45.222;37.495;-0.547978434;0
0.587;1.179;1.033;0.141552511;0
0.479;1.236;1.245;-0.252;0
0.747;0.837;0.86;4.777118023;0
0.426;1.317;0.506;-0.770982985;0
0.495;1.551;1.049;-0.499048991;0
1.088;0.76;0.9;-0.455507238;0
0.716;0.932;0.754;-0.055160142;0
0.586;1.379;1.217;0.177024482;0
0.364;1.561;1.603;0.216;0
0.167;1.719;1.697;0.121939206;0
0.278;1.57;1.882;-1;0
0.266;1.045;1.402;0.250037729;0
0.771;1.638;2.091;0.762556721;0
25.25;21.528;18.053;-0.041035545;0
30.688;31.98;17.686;0.123968854;0
31.391;39.797;23.11;0.101520898;0
32.089;44.781;18.836;0.163140812;0
17.55;43.342;35.765;-0.051370558;0
5.313;28.104;33.446;0.149633545;0
4.393;30.741;20.778;-0.164509681;0
11.719;39.914;27.542;-0.147081205;0
14.376;48.77;51.838;0.112978455;0
0.353;39.192;34.362;0.006336082;0
0.409;31.872;29.523;0.041288034;0
0.448;20.722;22.59;0.320838122;0
12.185;80.884;94.155;0.831104249;0
1.045;114.942;80.013;0.537607974;0
0.209;126.026;98.589;-0.26004839;0
10.162;147.662;99.584;0.40202387;0
10.169;161.734;112.083;-0.334244331;0
0;157.337;160.832;0.217001686;0
0;173.197;86.012;0.245683791;0
0;184.082;174.343;-0.277869011;0
0;188.212;131.768;0.302488161;0
183.564;192.658;150.847;0.059989165;0
6.25;201.632;110.279;0.324636863;0
7.5;223.145;171.5;0.409815167;0
8.75;223.183;135.393;0.03193958;0
10;244.947;162.495;0.501047447;0
3.26;2.78;2.178;-0.754697075;0
4.745;-1.248;1.016;-0.423903172;0
2.364;-0.644;0.943;-0.630240976;0
2.338;-0.002;-0.03;-0.83228112;0
1.055;-0.239;-0.576;-0.25;0
1.524;-0.326;-1;-0.216545455;0
3.787;4.073;0.235;0.240759331;0
4.806;3.174;0.962;0.10989011;0
7.249;4.945;1.361;0.002145115;0
6.211;5.076;0.334;0.147654368;0
10.266;4.975;4.057;-0.104166667;0
1.369;5.152;7.005;1.046511628;0
0;6.277;3.977;-0.389429724;0
0;6.497;7.009;-0.249927557;0
0;6.904;3.447;0.121885262;0
0;10.952;5.401;0.352272727;0
0;15.634;9.489;0.324876674;0
0;17.418;11.954;0.496808511;0
0;20.663;14.062;-0.028941427;0
11.028;22.529;9.23;-0.134515852;0
16.184;0;0;-1;0
20.372;23.206;17.94;0.814290941;0
7.431;34.62;26.871;1.970301822;0
10.662;34.471;28.347;-0.113885203;0
22.795;42.166;23.786;0.71959245;0
28.898;39.158;24.34;-0.418954463;0
25.857;53.706;45.712;0.509971625;0
22.41;58.893;48.071;0.194839681;0
19.759;64.048;48.776;-0.313778819;0
79.799;34.246;50.069;0.676891507;0
4.3;120.8;69.2;-0.029220166;0
1.5;116.4;113.6;0.2537129;0
1;154.4;96.6;0.307326299;0
0.9;237.1;141;-0.100836606;0
3.9;164.5;131.2;0.041533303;0
0.6;114.2;-31.4;-0.001217116;0
5.8;140.3;90.4;0.076247709;0
91.3;158.8;-8.1;-0.323617931;0
47.1;121;31.1;-0.418278689;0
1.6;122.6;-206.6;0.361418708;0
5.4;112.4;52.5;-0.360044782;0
5;108.2;85.4;0.497666965;0
64.1;100.3;93.1;0.313942697;0
22.8;95.4;44.6;-0.374815906;0
11.8;97.8;21.7;0.012583832;0
6.9;90.2;24.1;-0.693524552;0
482.8;60.5;-32.1;-0.993417957;0
9.01;1.389;-0.322;2.338481906;0
2888;5028;3914;-0.055351742;0
3456;5141;4221;0.255775287;0
4014;4925;2896;0.024819512;0
3806;4799;4075;0.174706725;0
2706;6209;5797;0.242494115;0
1637;6747;4583;0.189775855;0
3165;3945;3731;0.072340062;0
3434;5848;4481;0.049771257;0
1079;11041;8662;-0.047953951;0
8429;16031;11457;0.766756892;0
5358;12159;9941;-0.257481754;0
1703;16979;12315;0.300718544;0
816;21597;14690;0.197925985;0
739;27129;20105;0.145553695;0
2159;35077;24323;0.255703357;0
1162;34335;24977;0.225812182;0
2818;45238;29632;-0.240118477;0
384;26432;19373;0.042639771;0
187;38682;31359;0.18507659;0
340;51210;41098;0.150743146;0
127;48426;38812;-0.00132947;0
374;41399;35002;0.135439775;0
3790;36519;31475;-0.117848571;0
4928;17680;19456;-0.196724221;0
10840;13324;12846;0.314399999;0
5192;21829;20515;0.071056205;0
0;1.77;1.098;0.184029426;0
0;2.664;1.703;0.093137255;0
0;3.68;2.091;-0.067264574;0
0;3.98;3.839;0.113484471;0
1.8;3.524;2.793;0.077586207;0
1.8;7.548;6.074;0.787412969;0
1.8;6.672;3.214;-0.110556947;0
1.8;7.922;5.283;-0.103402231;0
1.8;6.032;4.773;-0.374853345;0
1.8;4.67;5.288;0.333333333;0
1.633;5.827;4.008;0.003405722;0
0;3.029;3.811;0.195132743;0
0;3.665;2.32;0.008885598;0
0;0.679;0.693;-0.266055046;0
0;3.467;2.037;0.0505;0
0;2.68;2.836;-0.043312708;0
0;-0.423;1.188;-0.403482587;0
0;-1.053;0.315;0.184320267;0
0;1.826;1.179;0.229577465;0
0;2.587;1.078;-0.020624284;0
0;3.459;2.779;0.137433552;0
0;4.558;3.058;0.70437018;0
0;4.112;2.357;-0.072096531;0
0;3.748;4.09;-0.246553966;0
0;4.725;4.027;0.794960304;0
0;3.597;2.993;-0.235576923;0
0.121;73.456;77.926;0.315706771;0
0.268;102.643;107.176;0.643963784;0
0.501;136.229;125.458;-0.048185137;0
1.593;157.757;101.643;-0.166509624;0
15.348;147.391;114.929;-0.067901566;0
0.28;160.751;138.343;-0.197831884;0
14.618;188.187;200.938;0.365207251;0
14.635;230.039;193.226;0.427986357;0
14.635;286.316;268.994;0.063119871;0
17.635;331.058;246.811;0.335147219;0
17.292;397.31;390.033;0.202702173;0
17.629;454.556;448.871;0.13932001;0
18.099;496.057;481.223;-0.122513347;0
1.805;516.518;443.48;0.154828116;0
2.197;518.755;538.392;-0.150982781;0
1.761;524.491;484.976;0.062956361;0
1.973;407.345;361.54;-0.405949578;0
1.815;321.389;274.535;-0.091746923;0
16.866;282.319;336.435;-0.155507923;0
22.091;338.198;259.988;0.381235444;0
27.334;364.271;303.438;0.167901706;0
27.596;396.643;290.688;0.122415855;0
27.884;419.555;359.842;0.181053423;0
3.439;457.217;368.611;0.112069559;0
3.563;476.593;394.7;-0.277562276;0
9.649;424.879;312.886;-0.268581287;0
1.593;-109.206;-68.217;-0.124478829;0
0.864;-43.561;15.449;0.531918598;0
3.461;9.434;15.171;-0.022598855;0
56.976;-9.938;-34.031;0.719093924;0
140.483;100.647;51.553;-0.310757133;0
158.955;106.076;149.512;-0.060594422;0
147.096;147.186;231.669;0.577851853;0
337.625;72.089;20.885;0.624505756;0
2.383;197.548;373.447;0.101691827;0
0.526;230.693;261.994;-0.015652872;0
0.071;297.841;268.231;-0.153610273;0
0.57;361.039;413.865;0.51755854;0
2.687;129.609;170.656;-0.415798803;0
49.594;265.766;249.242;0.402676256;0
4.139;19.262;10.47;0.105716776;0
0;27.358;12.829;0.056446458;0
0;19.786;-4.827;-0.280562238;0
0;21.626;-7.884;0.183438427;0
0;21.485;16.09;-0.314814815;0
0.766;28.633;-2.903;0.580972973;0
0;22.355;32.508;-0.129053935;0
15.625;29.977;101.51;0.312545885;0
0;96.312;-54.382;0.173427668;0
0;128.72;133.346;-0.014668227;0
0;130.726;196.674;0.279225259;0
0;123.055;193.122;-0.006527446;0
0;115.093;147.431;0.319953049;0
0;116.758;167.907;-0.046702084;0
0;118.575;156.065;0.501840681;0
0;141.491;124.768;-0.01599744;0
2117;2622;3749;1.756946011;0
4580;4977;3052;0.989271713;0
5456;7223;6772;-0.076349744;0
4335;5037;6942;0.198683177;0
6212;7535;7301;0.111627425;0
6479;6195;6428;-0.015841656;0
0;55.015;48.599;0.047828596;0
2;48.332;28.785;-0.107380575;0
25;19.568;26.09;-0.380348508;0
5;24.956;56.964;0.02767251;0
0;40.348;39.119;0.231863515;0
32.685;43.805;23.378;0.225808113;0
19.185;56.405;54.866;0.272344659;0
26.259;79.119;67.399;0.494215912;0
13.863;92.541;106.891;-0.176532675;0
11.58;111.829;47.995;0.220711175;0
15.945;131.592;118.686;0.164707625;0
65.897;135.682;122.44;0.330344467;0
104.036;218.753;194.888;0.315303627;0
121.282;275.376;191.769;0.001124144;0
140.411;315.502;187.487;0.310742766;0
148.706;359.034;249.927;0.284868371;0
74.739;420.832;336.167;0.097923325;0
218.949;509.313;400.949;0.084488497;0
90;539.022;428.482;0.152370474;0
2.6;569.7;437.8;0.324847202;0
253.8;630.1;523.6;0.141827295;0
159.5;717.3;499.6;0.238900056;0
402.4;735;540.3;0.14101914;0
363;781.3;606.1;0.049576653;0
432.5;834.8;655.3;0.017418025;0
276.9;897.3;681.5;0.107013478;0
0.666;9.757;8.947;-1;0
0.722;12.8;11.4;-0.190735258;0
0.07;14.732;16.54;-0.204124913;0
0.074;16.353;15.08;-0.007027741;0
0.08;18.693;10.47;0.220084154;0
0.127;22.634;10.816;0.541386089;0
0.552;42.019;39.732;-0.101273575;0
2.324;61.495;27.231;0.745726668;0
0.561;69.33;48.309;0.247608754;0
0.508;68.611;35.423;0.037381173;0
5.74;63.542;47.04;-0.040673634;0
0;58.818;48.404;0.196940875;0
0;45.452;-1.325;-0.163781204;0
0;49.539;69.508;0.189146142;0
0;56.136;51.225;0.286463397;0
0;64.426;78.234;-0.250134169;0
24.043;62.289;71.047;-0.076290013;0
5.66;80.99;59.857;0.407131791;0
5.473;135.18;173.178;0.245150584;0
215.755;145.646;144.407;0.29473329;0
0.973;151.475;144.915;0.387796273;0
11.794;175.243;141.619;0.034830373;0
16.25;278.598;264.526;0.41058192;0
14.2;304.7;226.8;0.056920452;0
4;225.6;218.2;0.44358037;0
6.485;2.891;0.783;27.1163484;0
6.485;3.802;2.064;-0.268532658;0
0.207;5.508;5.508;-0.265643685;0
0.16;8.197;3.74;4.668537526;0
5.305;17.225;2.855;0.127666962;0
2.668;6.311;3.982;-0.482049308;0
1.895;1.575;6.769;-0.584519406;0
3.778;-5.351;1.236;-0.199126583;0
2.395;-7.592;-8.848;0.009306287;0
7.391;-14.476;-7.326;-0.780143453;0
7.719;0.215;0.472;-0.037037037;0
0.011;0.787;1.888;0.226150619;0
1.247;0.432;-0.701;0.572704922;0
1.341;1.203;0.513;0.272463159;0
0.028;1.691;1.988;1.152129515;0
0.037;2.863;4.623;0.535907622;0
0.035;2.217;1.819;-0.718388356;0
0.361;-2.481;0.744;0.404371808;0
0.36;-1.393;1.071;0.07036008;0
0.173;-0.743;-0.188;-0.3450722;0
0.3;-2.85;-1.691;-0.474051656;0
2.463;3.332;5.484;4.365063682;0
192.962;230.722;268.687;-0.110963133;0
112.029;246.5;198.142;0.102449329;0
68.689;325.149;271.288;-0.04151577;0
126.1;380.1;196.1;1.067426564;0
224.2;449.6;252;0.797309978;0
190.6;526.6;329.4;0.012536937;0
186.2;300.9;212.1;0.222581848;0
9.2;340.3;313.9;0.436345724;0
14;498;332.2;-0.336212335;0
150;625.5;259.5;-0.578657823;0
203.7;594.8;192.6;-0.628416824;0
13.3;534.4;310.6;0.604379084;0
30.1;498.1;300.7;-0.175395225;0
11.3;476.3;322.3;-0.148140626;0
7.3;457.5;334.7;0.303616764;0
7.8;473;308.8;0.043104326;0
10.2;480.2;403.9;-0.627181619;0
15.8;469.5;265.6;0.571863413;0
16.5;501.6;300;-0.198705442;0
13;523.6;289.9;0.070552435;0
13.4;510.2;212.7;0.870926916;0
12.6;393.1;78.8;-0.332088975;0
13.2;361.7;175.2;-0.09906408;0
13.8;284.9;110.9;0.131659405;0
7.5;288.3;173.2;0.244050881;0
18.4;286.3;203.4;-0.063964251;0
6;-3.512;0.035;0.803472852;0
6.347;1.081;-6.801;2.097259059;0
1.764;-5.508;-3.133;-0.552398105;0
8.009;-8.489;-24.686;0.657727874;0
21.2;63.9;-2.2;0.41112987;0
77.6;72.9;22.2;0.625439298;0
83.9;98.3;8;0.080588895;0
23.6;153.2;40.9;0.128497948;0
70.9;165.8;59.9;-0.031076744;0
67.5;196.3;113.9;0.17944249;0
185.2;208.2;84.9;-0.292083717;0
224.7;208.5;89.4;-0.222382759;0
94;205.6;95.8;-0.053545933;0
90.3;58.9;12.8;-0.012118747;0
46.1;23.6;28.3;-0.620439875;0
159.9;27.1;-1.9;-0.276943063;0
17.2;41;-45.9;0.134543778;0
6.7;30.4;9.2;-0.616755162;0
27.7;28.5;-19.2;-0.337116605;0
29;32.6;9.6;-0.592369407;0
0.015;0.822;0.648;0.013419483;0
0.01;-1.127;0.056;0.475057801;0
0.021;0.391;0.565;-0.116393949;0
0.027;0.911;1.005;1.679782831;0
0.025;3.915;3.481;3.020701276;0
0;6.047;2.108;-0.22579076;0
0;1.225;2.646;-0.536697115;0
0;3.944;5.041;0.533436955;0
0;0.018;1.048;-0.074275219;0
0;-6.223;-2.113;-0.561217402;0
0;-5.579;-0.798;-0.366024214;0
0;-2.063;-3.445;0.647716866;0
0;-3.126;-0.299;-0.262507054;0
1.014;-2.943;-3.483;0.243998798;0
0;-4;-4.175;0.051660103;0
0;-8.077;-5.861;0.699235626;0
0;-1.225;-1.463;-0.623251748;0
0;-3.302;-2.026;-1;0
1.367;-1.904;-0.075;-0.120901285;0
24.18;-2.73;1.331;-0.444444444;0
25.237;-3.005;-0.859;-1;0
5.66;95.414;43.304;-0.637437289;0
0;0;0;-1;1
22.571;136.488;91.869;1423.059406;0
0;10.413;2.91;-0.327240284;0
0;7.203;7.431;-0.473282443;0
0.285;7.716;6.655;-0.045292646;0
15.857;21.856;6.418;1.975492805;0
0.429;17.936;1.253;-0.206394126;0
0.39;18.661;4.212;0.00407855;0
1.927;168.877;65.921;1.02559344;0
1.828;220.775;150.008;0.549212707;0
1.819;268.803;108.281;-0.196571548;0
2.378;345.496;46.98;0.142848887;0
93.523;392.212;-55.32;0.382778837;0
49.984;356.769;39.677;0.06349652;0
6.892;361.169;280.707;0.249898674;0
4.868;421.288;336.239;0.426288649;0
87.188;673.722;528.376;0.507255665;0
24.45;449.341;111.775;-0.619053029;0
23.862;370.991;771.73;0.188907208;0
1.41;217.702;-242.907;-0.751456365;0
1.115;191.933;117.06;1.456452713;0
0.888;241.943;451.597;0.290049282;0
29.251;374.838;355.058;0.428251431;0
97.062;303.97;322.017;-0.227868507;0
47.882;-161.766;-29.771;-0.769862523;0
5.573;-2.871;-5.531;-0.36687559;0
6.926;85.847;63.156;0.276554583;0
4.462;104.394;81.608;-0.026961483;0
15.742;119.621;71.43;0.141779655;0
10.03;132.337;75.25;0.108812205;0
6.592;159.435;112.426;0.55712482;0
6.733;186.178;116.437;0.185101142;0
8.117;246.68;118.72;0.597102362;0
16.37;350.061;203.062;0.474084466;0
16.604;402.274;258.032;0.050977029;0
20.605;457.443;246.958;0.066859557;0
18.369;478.116;377.433;0.12311999;0
28.251;539.091;330.687;-0.288144753;0
10.523;576.159;509.709;0.230057315;0
7.3;614.34;414.213;-0.113156154;0
4.288;673.955;461.886;0.00332182;0
4.141;712.578;449.391;-0.119429005;0
1.07;726.021;544.543;-0.254629483;0
0.598;653.22;523.522;-0.215668549;0
0.609;563.517;561.572;0.116943472;0
1.335;591.229;340.886;0.13712365;0
225.636;695.458;469.862;0.032957002;0
8.187;747.688;552.748;0.195818674;0
0.503;802.496;607.969;0.302289258;0
0;851.489;580.276;0.32269346;0
250;947.027;465.845;0.027336434;0
362.9;1047.28;763.887;0.34298521;0
0.941;249.19;167.738;0.447514251;0
0.154;253.654;171.737;0.488956897;0
0.169;260.024;187.183;-0.001877283;0
0.106;336.313;254.633;-0.279159691;0
0.863;349.416;244.532;0.429137614;0
0.379;287.549;225.364;0.010208982;0
3.071;267.252;215.31;-0.340206189;0
3.481;307.453;237.583;-0.435318356;0
13.022;352.949;204.879;0.123104909;0
42.262;534.873;435.566;0.193592335;0
39.251;505.801;358.248;0.116596281;0
20.284;517.773;349.923;-0.130638846;0
16.681;584.789;418.5;0.90725271;0
16.688;731.549;497.053;0.555435315;0
0;23.99;22.457;-0.318225097;0
15;38.209;34.43;0.817422382;0
0;50.82;34.75;0.233070058;0
0;51.456;37.03;-0.240827852;0
0;62.563;28.749;0.420618017;0
0;85.081;58.323;0.700986683;0
0;103.249;77.32;0.254431624;0
0.893;134.158;85.816;0.168712419;0
8.759;168.938;104.215;-0.04452255;0
31.263;162.324;105.632;0.003041657;0
21.04;113.959;100.485;-0.051560972;0
40.916;163.286;167.235;0.254098398;0
0;224.138;204.407;0.582525436;0
0;261.982;199.29;0.128108789;0
0;295.563;242.859;0.542301788;0
0;308.733;232.25;0.016585472;0
45.391;89.323;74.451;-0.181358825;0
32.124;94.505;69.63;1.693792126;0
24.084;126.397;78.92;0.035740001;0
6.825;35.317;22.807;0.027437279;0
7.921;35.362;19.992;0.001698555;0
7.579;39.658;24.603;-0.010299062;0
7.596;43.609;19.214;0.133927459;0
6.928;50.315;26.171;0.009106239;0
1.14;58.996;41.632;0.463099312;0
0.47;66.143;42.267;-0.059019908;0
5.44;71.449;38.642;-0.07367386;0
5.482;97.066;54.13;0.044238614;0
